setup,direction,bias,session,entry,sl,tp,rr,qty,entry_time,entry_tf,exit,exit_time,result,exit_note,_confirm_check_i15,_confirm_level,r_pnl,equity_r
2,long,bullish,london,26231.75,26220.75,26259.25,2.5,22,2025-10-30 11:52:00,1m,26259.25,2025-10-30 12:15:00,win,TP,,26226.5,2.4509090909090907,1297.3859699215802
1,short,bearish,ny,26012.25,26022.25,25987.25,2.5,25,2025-10-30 18:13:00,1m,26022.25,2025-10-30 18:15:00,loss,SL,,26018.75,-1.054,1296.3319699215801
1,short,bearish,london,26198.25,26208.5,26172.625,2.5,24,2025-10-31 09:07:00,1m,26172.625,2025-10-31 09:15:00,win,TP,,26213.5,2.4473170731707317,1298.779286994751
2,long,bullish,london,26148.0,26138.0,26173.0,2.5,25,2025-11-03 10:38:00,1m,26138.0,2025-11-03 10:45:00,loss,SL,,26140.0,-1.054,1297.7252869947508
2,long,bullish,ny,26074.75,26060.25,26111.0,2.5,17,2025-11-03 16:41:00,1m,26111.0,2025-11-03 17:00:00,win,1m_TP_first,,26049.25,2.4627586206896552,1300.1880456154404
2,long,bullish,ny,26079.75,26067.0,26111.625,2.5,19,2025-11-03 17:34:00,1m,26067.0,2025-11-03 17:45:00,loss,1m_SL_first,,26049.25,-1.0423529411764707,1299.145692674264
1,short,bearish,ny,25541.75,25551.75,25516.75,2.5,25,2025-11-05 15:31:00,1m,25551.75,2025-11-05 15:45:00,loss,SL,,25554.0,-1.054,1298.0916926742639
2,long,bullish,asia,25652.75,25641.0,25682.125,2.5,21,2025-11-06 03:14:00,1m,25682.125,2025-11-06 03:30:00,win,TP,,25645.0,2.4540425531914893,1300.5457352274555
1,short,bearish,london,25329.75,25348.5,25282.875,2.5,13,2025-11-07 09:21:00,1m,25282.875,2025-11-07 09:30:00,win,TP,,25349.75,2.4712,1303.0169352274554
2,long,bullish,ny,25600.5,25590.5,25625.5,2.5,25,2025-11-10 15:55:00,1m,25625.5,2025-11-10 16:00:00,win,TP,,25617.25,2.446,1305.4629352274553
2,long,bullish,ny,25641.25,25624.75,25682.5,2.5,15,2025-11-10 16:22:00,1m,25624.75,2025-11-10 16:30:00,loss,SL,,25629.5,-1.0327272727272727,1304.430207954728
2,long,bullish,ny,25477.75,25463.25,25514.0,1.9655172413793103,17,2025-11-13 15:31:00,1m,25449.25,2025-11-13 16:15:00,loss,M15_INVALIDATED,189115.0,25457.0,-1.0372413793103448,1303.3929665754176
2,long,bullish,ny,25235.0,25218.5,25276.25,1.696969696969697,15,2025-11-17 15:52:00,1m,25207.0,2025-11-17 16:00:00,loss,M15_INVALIDATED,189301.0,25229.0,-1.0327272727272727,1302.3602393026904
1,short,bearish,london,24662.75,24672.75,24637.75,1.55,25,2025-11-19 14:22:00,1m,24678.25,2025-11-19 14:30:00,loss,M15_INVALIDATED,189481.0,24655.5,-1.054,1301.3062393026903
1,short,bearish,ny,24665.25,24675.75,24639.0,2.5,23,2025-11-19 19:16:00,1m,24639.0,2025-11-19 19:30:00,win,1m_TP_first,,24655.5,2.4485714285714284,1303.7548107312618
2,long,bullish,london,25059.75,25049.25,25086.0,2.5,23,2025-11-20 11:19:00,1m,25086.0,2025-11-20 11:45:00,win,TP,,25071.25,2.4485714285714284,1306.2033821598334
2,long,bullish,london,25066.0,25056.0,25091.0,2.5,25,2025-11-20 12:08:00,1m,25091.0,2025-11-20 12:15:00,win,1m_TP_first,,25071.25,2.446,1308.6493821598333
2,long,bullish,london,25066.25,25056.25,25091.25,2.5,25,2025-11-20 12:31:00,1m,25091.25,2025-11-20 12:45:00,win,TP,,25071.25,2.446,1311.0953821598332
2,long,bullish,london,25081.5,25063.0,25127.75,2.5,13,2025-11-20 13:08:00,1m,25127.75,2025-11-20 13:30:00,win,TP,,25071.25,2.4708108108108107,1313.5661929706441
2,long,bullish,london,25217.5,25207.5,25242.5,0.325,25,2025-11-20 15:19:00,1m,25214.25,2025-11-20 15:30:00,loss,M15_INVALIDATED,189578.0,25229.0,-1.054,1312.512192970644
1,short,bearish,london,24227.25,24243.5,24186.625,2.5,15,2025-11-21 15:17:00,1m,24243.5,2025-11-21 15:30:00,loss,1m_SL_first,,24238.5,-1.0332307692307692,1311.4789622014132
1,short,bearish,ny,24225.25,24236.75,24196.5,1.934782608695652,21,2025-11-21 17:51:00,1m,24247.5,2025-11-21 19:15:00,loss,M15_INVALIDATED,189686.0,24238.5,-1.0469565217391303,1310.4320056796741
2,long,bullish,asia,24437.25,24427.25,24462.25,2.5,25,2025-11-24 03:16:00,1m,24462.25,2025-11-24 03:30:00,win,TP,,24445.0,2.446,1312.878005679674
2,long,bullish,london,24437.25,24425.0,24467.875,2.5,20,2025-11-24 13:22:00,1m,24467.875,2025-11-24 13:30:00,win,TP,,24445.0,2.4559183673469387,1315.333924047021
2,long,bullish,london,24487.75,24477.75,24512.75,2.5,25,2025-11-24 13:55:00,1m,24512.75,2025-11-24 14:00:00,win,TP,,24507.0,2.446,1317.7799240470208
2,long,bullish,ny,24853.25,24841.75,24882.0,3.760869565217391,21,2025-11-25 15:36:00,1m,24810.0,2025-11-25 16:45:00,loss,M15_INVALIDATED,189863.0,24822.0,-1.0469565217391303,1316.7329675252818
1,short,bearish,ny,25370.5,25380.5,25345.5,2.5,25,2025-11-28 16:28:00,1m,25380.5,2025-11-28 16:30:00,loss,SL,,25376.0,-1.054,1315.6789675252817
2,long,bullish,london,25289.25,25271.25,25334.25,2.5,13,2025-12-01 09:07:00,1m,25334.25,2025-12-01 09:15:00,win,TP,,25304.0,2.47,1318.1489675252817
1,short,bearish,london,25226.25,25236.25,25201.25,2.5,25,2025-12-01 13:49:00,1m,25236.25,2025-12-01 14:00:00,loss,SL,,25235.75,-1.054,1317.0949675252816
1,short,bearish,ny,25249.25,25260.25,25221.75,2.5,22,2025-12-01 15:44:00,1m,25221.75,2025-12-01 15:45:00,win,1m_TP_first,,25235.75,2.4509090909090907,1319.5458766161908
1,short,bearish,ny,25332.75,25344.25,25304.0,2.5,21,2025-12-01 16:42:00,1m,25344.25,2025-12-01 16:45:00,loss,SL,,25339.25,-1.0469565217391303,1318.4989200944517
1,short,bearish,ny,25368.0,25382.5,25331.75,2.5,17,2025-12-01 17:09:00,1m,25331.75,2025-12-01 17:15:00,win,1m_TP_first,,25376.0,2.4627586206896552,1320.9616787151413
2,long,bullish,ny,25519.75,25509.75,25544.75,2.5,25,2025-12-03 16:34:00,1m,25544.75,2025-12-03 16:45:00,win,TP,,25576.0,2.446,1323.4076787151412
2,long,bullish,ny,25571.0,25561.0,25596.0,2.575,25,2025-12-03 17:02:00,1m,25545.25,2025-12-03 17:15:00,loss,M15_INVALIDATED,190352.0,25576.0,-1.054,1322.353678715141
2,long,bullish,ny,25566.75,25556.75,25591.75,2.5,25,2025-12-03 17:31:00,1m,25591.75,2025-12-03 17:45:00,win,1m_TP_first,,25576.0,2.446,1324.799678715141
1,short,bearish,london,25695.75,25705.75,25670.75,2.5,25,2025-12-09 10:01:00,1m,25670.75,2025-12-09 10:15:00,win,TP,,25685.25,2.446,1327.245678715141
1,short,bearish,ny,25707.5,25717.5,25682.5,2.5,25,2025-12-09 19:43:00,1m,25717.5,2025-12-09 19:45:00,loss,SL,,25712.5,-1.054,1326.1916787151408
1,short,bearish,ny,25531.0,25541.0,25506.0,2.5,25,2025-12-11 17:02:00,1m,25541.0,2025-12-11 17:15:00,loss,1m_SL_first,,25712.5,-1.054,1325.1376787151407
1,short,bearish,ny,25720.75,25730.75,25695.75,10.7,25,2025-12-11 17:31:00,1m,25827.75,2025-12-11 17:45:00,loss,M15_INVALIDATED,190915.0,25745.75,-1.054,1324.0836787151406
2,long,bullish,asia,25674.5,25664.5,25699.5,2.5,25,2025-12-12 02:20:00,1m,25699.5,2025-12-12 02:30:00,win,TP,,25762.5,2.446,1326.5296787151406
2,long,bullish,asia,25670.0,25660.0,25695.0,0.8,25,2025-12-12 02:47:00,1m,25678.0,2025-12-12 03:00:00,win,M15_INVALIDATED,190949.0,25762.5,0.746,1327.2756787151407
2,long,bullish,asia,25696.25,25686.25,25721.25,2.5,25,2025-12-12 03:41:00,1m,25721.25,2025-12-12 03:45:00,win,TP,,25762.5,2.446,1329.7216787151406
2,long,bullish,asia,25695.25,25685.25,25720.25,1.05,25,2025-12-12 04:02:00,1m,25684.75,2025-12-12 04:15:00,loss,M15_INVALIDATED,190954.0,25762.5,-1.054,1328.6676787151405
2,long,bullish,asia,25680.25,25670.0,25705.875,2.5,24,2025-12-12 04:37:00,1m,25705.875,2025-12-12 04:45:00,win,1m_TP_first,,25762.5,2.4473170731707317,1331.1149957883113
2,long,bullish,asia,25668.5,25658.5,25693.5,2.5,25,2025-12-12 05:07:00,1m,25658.5,2025-12-12 05:15:00,loss,1m_SL_first,,25762.5,-1.054,1330.0609957883112
2,long,bullish,asia,25919.5,25909.5,25944.5,24.675,25,2025-12-12 06:08:00,1m,25672.75,2025-12-12 06:30:00,loss,M15_INVALIDATED,190963.0,25762.5,-1.054,1329.006995788311
2,long,bullish,asia,25383.0,25373.0,25408.0,2.5,25,2025-12-17 07:13:00,1m,25408.0,2025-12-17 07:15:00,win,TP,,25390.25,2.446,1331.452995788311
2,long,bullish,london,25493.5,25482.25,25521.625,1.6444444444444444,22,2025-12-17 12:07:00,1m,25475.0,2025-12-17 12:15:00,loss,M15_INVALIDATED,191267.0,25486.5,-1.048,1330.404995788311
2,long,bullish,london,25493.0,25483.0,25518.0,2.5,25,2025-12-17 12:52:00,1m,25483.0,2025-12-17 13:00:00,loss,SL,,25486.5,-1.054,1329.350995788311
2,long,bullish,london,25478.0,25468.0,25503.0,2.5,25,2025-12-17 13:32:00,1m,25503.0,2025-12-17 13:45:00,win,TP,,25486.5,2.446,1331.7969957883108
1,short,bearish,london,25024.0,25034.0,24999.0,2.5,25,2025-12-18 09:28:00,1m,25034.0,2025-12-18 09:30:00,loss,SL,,25012.25,-1.054,1330.7429957883107
2,long,bullish,asia,25272.25,25262.25,25297.25,2.5,25,2025-12-19 03:40:00,1m,25262.25,2025-12-19 03:45:00,loss,SL,,25264.5,-1.054,1329.6889957883106
2,long,bullish,asia,25267.75,25254.0,25302.125,2.5,18,2025-12-19 04:25:00,1m,25302.125,2025-12-19 04:30:00,win,TP,,25285.75,2.4607272727272727,1332.149723061038
2,long,bullish,ny,25673.25,25663.25,25698.25,2.5,25,2025-12-22 16:45:00,1m,25698.25,2025-12-22 17:15:00,win,TP,,25662.25,2.446,1334.595723061038
2,long,bullish,ny,25860.0,25841.0,25907.5,2.5,13,2025-12-26 16:19:00,1m,25907.5,2025-12-26 17:00:00,win,TP,,25843.25,2.471578947368421,1337.0673020084064
1,short,bearish,asia,25833.75,25843.75,25808.75,2.5,25,2025-12-29 06:58:00,1m,25808.75,2025-12-29 08:00:00,win,TP,,25827.0,2.446,1339.5133020084063
1,short,bearish,london,25789.75,25800.75,25762.25,2.5,22,2025-12-29 09:02:00,1m,25762.25,2025-12-29 09:30:00,win,TP,,25794.75,2.4509090909090907,1341.9642110993154
1,short,bearish,ny,25739.75,25749.75,25714.75,2.5,25,2025-12-29 15:52:00,1m,25714.75,2025-12-29 16:00:00,win,TP,,25728.5,2.446,1344.4102110993153
1,short,bearish,london,25733.75,25743.75,25708.75,2.5,25,2025-12-30 14:31:00,1m,25708.75,2025-12-30 14:45:00,win,TP,,25728.5,2.446,1346.8562110993153
1,short,bearish,ny,25693.0,25703.0,25668.0,2.5,25,2025-12-30 15:31:00,1m,25703.0,2025-12-30 15:45:00,loss,SL,,25728.5,-1.054,1345.8022110993152
1,short,bearish,ny,25742.5,25756.25,25708.125,2.5,18,2025-12-30 16:02:00,1m,25708.125,2025-12-30 16:15:00,win,TP,,25752.25,2.4607272727272727,1348.2629383720425
1,short,bearish,ny,25758.5,25768.5,25733.5,2.5,25,2025-12-30 17:37:00,1m,25733.5,2025-12-30 17:45:00,win,TP,,25752.25,2.446,1350.7089383720424
1,short,bearish,ny,25733.5,25743.5,25708.5,2.5,25,2025-12-30 18:43:00,1m,25708.5,2025-12-30 19:00:00,win,TP,,25728.5,2.446,1353.1549383720424
1,short,bearish,ny,25711.75,25721.75,25686.75,2.5,25,2026-01-02 15:33:00,1m,25686.75,2026-01-02 15:45:00,win,1m_TP_first,,25716.75,2.446,1355.6009383720423
2,long,bullish,london,25594.0,25584.0,25619.0,2.5,25,2026-01-06 10:56:00,1m,25584.0,2026-01-06 11:00:00,loss,SL,,25588.0,-1.054,1354.5469383720422
1,short,bearish,ny,25726.25,25736.25,25701.25,2.5,25,2026-01-06 16:52:00,1m,25701.25,2026-01-06 17:00:00,win,TP,,25716.75,2.446,1356.992938372042
1,short,bearish,ny,25683.0,25693.0,25658.0,2.5,25,2026-01-06 17:43:00,1m,25693.0,2026-01-06 17:45:00,loss,SL,,25674.25,-1.054,1355.938938372042
1,short,bearish,london,25789.25,25799.25,25764.25,2.5,25,2026-01-08 14:35:00,1m,25799.25,2026-01-08 15:00:00,loss,SL,,25803.75,-1.054,1354.884938372042
1,short,bearish,ny,25732.25,25747.25,25694.75,2.5,16,2026-01-08 15:35:00,1m,25694.75,2026-01-08 15:45:00,win,TP,,25708.0,2.464,1357.3489383720419
1,short,bearish,ny,25686.25,25696.25,25661.25,2.5,25,2026-01-08 16:29:00,1m,25696.25,2026-01-08 16:30:00,loss,1m_SL_first,,25674.25,-1.054,1356.2949383720418
1,short,bearish,ny,25683.0,25693.0,25658.0,0.75,25,2026-01-08 16:46:00,1m,25675.5,2026-01-08 17:00:00,win,M15_INVALIDATED,192577.0,25674.25,0.696,1356.9909383720417
1,short,bearish,ny,25668.5,25678.5,25643.5,2.5,25,2026-01-08 17:51:00,1m,25643.5,2026-01-08 18:00:00,win,TP,,25674.25,2.446,1359.4369383720416
2,long,bullish,london,25822.0,25806.5,25860.75,2.5,16,2026-01-16 14:27:00,1m,25860.75,2026-01-16 15:15:00,win,TP,,25809.25,2.465161290322581,1361.9020996623642
2,long,bullish,ny,25868.5,25858.5,25893.5,2.625,25,2026-01-16 15:31:00,1m,25842.25,2026-01-16 15:45:00,loss,M15_INVALIDATED,193131.0,25845.75,-1.054,1360.8480996623641
2,long,bullish,ny,25683.25,25673.25,25708.25,2.5,25,2026-01-16 17:02:00,1m,25708.25,2026-01-16 17:30:00,win,TP,,25676.5,2.446,1363.294099662364
2,long,bullish,london,25254.25,25244.25,25279.25,5.0,25,2026-01-20 09:25:00,1m,25204.25,2026-01-20 11:30:00,loss,M15_INVALIDATED,193286.0,25236.5,-1.054,1362.240099662364
1,short,bearish,ny,25457.5,25469.0,25428.75,2.5,21,2026-01-21 17:31:00,1m,25428.75,2026-01-21 17:45:00,win,TP,,25439.75,2.4530434782608697,1364.693143140625
1,short,bearish,ny,25241.0,25251.0,25216.0,2.5,25,2026-01-21 19:37:00,1m,25216.0,2026-01-21 19:45:00,win,1m_TP_first,,25246.5,2.446,1367.1391431406248
2,long,bullish,ny,25598.75,25580.5,25644.375,2.5,13,2026-01-22 16:34:00,1m,25644.375,2026-01-22 16:45:00,win,TP,,25591.5,2.4704109589041097,1369.6095540995289
2,long,bullish,ny,25959.25,25949.25,25984.25,2.5,25,2026-01-27 15:46:00,1m,25984.25,2026-01-27 16:00:00,win,TP,,25967.0,2.446,1372.0555540995288
2,long,bullish,asia,25980.75,25970.75,26005.75,0.725,25,2026-02-03 06:49:00,1m,25988.0,2026-02-03 07:00:00,win,M15_INVALIDATED,194203.0,25993.25,0.6709999999999999,1372.7265540995288
2,long,bullish,london,25986.25,25976.25,26011.25,2.5,25,2026-02-03 14:07:00,1m,25976.25,2026-02-03 14:15:00,loss,SL,,25993.25,-1.054,1371.6725540995287
1,short,bearish,london,25484.75,25497.25,25453.5,0.1,20,2026-02-04 09:04:00,1m,25483.5,2026-02-04 09:15:00,win,M15_INVALIDATED,194305.0,25473.75,0.0568,1371.7293540995288
2,long,bullish,london,25361.75,25349.0,25393.625,2.5,19,2026-02-04 15:25:00,1m,25349.0,2026-02-04 15:30:00,loss,SL,,25354.5,-1.0423529411764707,1370.6870011583524
1,short,bearish,london,25227.0,25237.0,25202.0,2.5,25,2026-02-11 12:58:00,1m,25237.0,2026-02-11 13:00:00,loss,SL,,25222.0,-1.054,1369.6330011583523
1,short,bearish,ny,25136.75,25146.75,25111.75,2.5,25,2026-02-11 16:39:00,1m,25146.75,2026-02-11 16:45:00,loss,SL,,25107.75,-1.054,1368.5790011583522
1,short,bearish,ny,24787.5,24805.5,24742.5,1.7916666666666667,13,2026-02-13 16:54:00,1m,24819.75,2026-02-13 17:00:00,loss,M15_INVALIDATED,194997.0,24808.0,-1.03,1367.5490011583522
2,long,bullish,ny,24706.0,24696.0,24731.0,2.5,25,2026-02-16 17:07:00,1m,24731.0,2026-02-16 17:15:00,win,TP,,24721.5,2.446,1369.9950011583521
2,long,bullish,ny,24701.5,24691.5,24726.5,2.5,25,2026-02-16 17:46:00,1m,24726.5,2026-02-16 18:00:00,win,TP,,24709.75,2.446,1372.441001158352
2,long,bullish,ny,24724.0,24714.0,24749.0,2.5,25,2026-02-16 18:28:00,1m,24749.0,2026-02-16 18:30:00,win,TP,,24731.75,2.446,1374.887001158352
1,short,bearish,ny,24752.75,24762.75,24727.75,2.5,25,2026-02-17 18:10:00,1m,24727.75,2026-02-17 18:15:00,win,TP,,24726.75,2.446,1377.3330011583519
1,short,bearish,ny,24823.75,24833.75,24798.75,2.5,25,2026-02-19 19:17:00,1m,24798.75,2026-02-19 19:30:00,win,TP,,24815.75,2.446,1379.7790011583518
1,short,bearish,asia,24916.75,24926.75,24891.75,2.5,25,2026-02-20 02:19:00,1m,24926.75,2026-02-20 03:00:00,loss,1m_SL_first,,24922.25,-1.054,1378.7250011583517
1,short,bearish,asia,24916.0,24926.0,24891.0,2.5,25,2026-02-20 08:55:00,1m,24926.0,2026-02-20 09:00:00,loss,SL,,24922.25,-1.054,1377.6710011583516
2,long,bullish,ny,24817.75,24805.0,24849.625,2.0588235294117645,19,2026-02-23 19:38:00,1m,24791.5,2026-02-23 19:45:00,loss,M15_INVALIDATED,195550.0,24807.25,-1.0423529411764707,1376.6286482171752
2,long,bullish,ny,24999.75,24989.0,25026.625,5.534883720930233,23,2026-02-26 19:51:00,1m,25059.25,2026-02-26 20:00:00,win,EOD_CLOSE,195830.0,24994.0,5.484651162790698,1382.1132993799658
1,short,bearish,asia,25010.25,25020.25,24985.25,2.5,25,2026-02-27 02:19:00,1m,24985.25,2026-02-27 02:30:00,win,TP,,25004.0,2.446,1384.5592993799658
1,short,bearish,asia,24997.75,25007.75,24972.75,2.5,25,2026-02-27 03:37:00,1m,25007.75,2026-02-27 03:45:00,loss,SL,,25004.0,-1.054,1383.5052993799657
2,long,bullish,london,24483.25,24473.25,24508.25,2.5,25,2026-03-03 13:00:00,1m,24508.25,2026-03-03 13:15:00,win,TP,,24477.0,2.446,1385.9512993799656
2,long,bullish,london,24581.25,24571.25,24606.25,0.6,25,2026-03-03 13:46:00,1m,24587.25,2026-03-03 14:00:00,win,M15_INVALIDATED,196085.0,24592.75,0.5459999999999999,1386.4972993799656
2,long,bullish,ny,24533.5,24521.5,24563.5,1.3333333333333333,20,2026-03-03 15:31:00,1m,24549.5,2026-03-03 15:45:00,win,M15_INVALIDATED,196092.0,24592.75,1.2883333333333333,1387.785632713299
2,long,bullish,asia,25098.5,25088.5,25123.5,0.725,25,2026-03-05 06:10:00,1m,25091.25,2026-03-05 06:15:00,loss,M15_INVALIDATED,196240.0,25092.5,-1.054,1386.731632713299
2,long,bullish,asia,25002.5,24992.5,25027.5,2.5,25,2026-03-05 07:44:00,1m,25027.5,2026-03-05 08:00:00,win,TP,,24991.75,2.446,1389.1776327132989
2,long,bullish,london,25068.25,25058.25,25093.25,2.5,25,2026-03-05 10:04:00,1m,25093.25,2026-03-05 10:15:00,win,TP,,25092.5,2.446,1391.6236327132988
2,long,bullish,london,25105.75,25090.5,25143.875,2.5,16,2026-03-05 10:48:00,1m,25090.5,2026-03-05 11:00:00,loss,SL,,25092.5,-1.0354098360655737,1390.5882228772332
2,long,bullish,london,25106.25,25096.25,25131.25,2.5,25,2026-03-05 12:01:00,1m,25131.25,2026-03-05 12:15:00,win,TP,,25092.5,2.446,1393.034222877233
1,short,bearish,london,25053.5,25063.5,25028.5,1.05,25,2026-03-05 14:18:00,1m,25043.0,2026-03-05 14:30:00,win,M15_INVALIDATED,196272.0,25036.75,0.996,1394.0302228772332
1,short,bearish,london,25035.0,25045.0,25010.0,2.5,25,2026-03-05 14:55:00,1m,25010.0,2026-03-05 15:00:00,win,TP,,25022.75,2.446,1396.476222877233
1,short,bearish,ny,25052.5,25066.0,25018.75,2.5,18,2026-03-05 16:44:00,1m,25066.0,2026-03-05 16:45:00,loss,SL,,25036.75,-1.04,1395.4362228772331
1,short,bearish,ny,25054.75,25070.75,25014.75,2.5,15,2026-03-05 17:04:00,1m,25014.75,2026-03-05 17:15:00,win,TP,,25036.75,2.46625,1397.902472877233
1,short,bearish,ny,25002.75,25022.5,24953.375,2.5,12,2026-03-05 17:36:00,1m,25022.5,2026-03-05 17:45:00,loss,SL,,25022.75,-1.0273417721518987,1396.8751311050812
1,short,bearish,ny,24835.5,24849.5,24800.5,2.5,17,2026-03-05 18:47:00,1m,24800.5,2026-03-05 19:00:00,win,1m_TP_first,,24850.0,2.4614285714285713,1399.3365596765098
1,short,bearish,ny,24785.5,24804.5,24738.0,3.4078947368421053,13,2026-03-05 19:34:00,1m,24850.25,2026-03-05 19:45:00,loss,M15_INVALIDATED,196294.0,24803.5,-1.028421052631579,1398.3081386238782
1,short,bearish,london,24859.25,24869.25,24834.25,2.5,25,2026-03-06 13:31:00,1m,24834.25,2026-03-06 13:45:00,win,TP,,24850.0,2.446,1400.7541386238781
1,short,bearish,london,24837.75,24851.75,24802.75,2.642857142857143,17,2026-03-06 14:23:00,1m,24874.75,2026-03-06 14:30:00,loss,M15_INVALIDATED,196366.0,24850.0,-1.0385714285714285,1399.7155671953067
1,short,bearish,ny,24830.5,24840.5,24805.5,2.5,25,2026-03-06 17:18:00,1m,24840.5,2026-03-06 17:30:00,loss,1m_SL_first,,24850.0,-1.054,1398.6615671953066
1,short,bearish,ny,24840.5,24854.25,24806.125,2.5,18,2026-03-06 19:34:00,1m,24806.125,2026-03-06 19:45:00,win,TP,,24850.0,2.4607272727272727,1401.122294468034
2,long,bullish,asia,24983.75,24971.75,25013.75,2.5,20,2026-03-10 02:52:00,1m,24971.75,2026-03-10 03:00:00,loss,SL,,24973.25,-1.045,1400.0772944680339
2,long,bullish,ny,25142.75,25128.75,25177.75,2.5,17,2026-03-10 16:13:00,1m,25128.75,2026-03-10 16:15:00,loss,SL,,25092.5,-1.0385714285714285,1399.0387230394624
1,short,bearish,ny,24993.0,25004.75,24963.625,3.5319148936170213,21,2026-03-11 15:34:00,1m,25034.5,2026-03-11 15:45:00,loss,M15_INVALIDATED,196654.0,24999.0,-1.0459574468085107,1397.992765592654
1,short,bearish,asia,24947.75,24957.75,24922.75,2.5,25,2026-03-12 04:05:00,1m,24922.75,2026-03-12 04:15:00,win,TP,,24926.25,2.446,1400.438765592654
1,short,bearish,asia,24726.5,24736.5,24701.5,2.5,25,2026-03-12 04:54:00,1m,24736.5,2026-03-12 05:00:00,loss,SL,,24926.25,-1.054,1399.3847655926538
1,short,bearish,asia,24759.75,24769.75,24734.75,2.5,25,2026-03-12 06:06:00,1m,24769.75,2026-03-12 06:15:00,loss,SL,,24926.25,-1.054,1398.3307655926537
1,short,bearish,asia,24758.0,24768.0,24733.0,2.5,25,2026-03-12 06:36:00,1m,24768.0,2026-03-12 06:45:00,loss,1m_SL_first,,24926.25,-1.054,1397.2767655926536
1,short,bearish,asia,24765.5,24775.5,24740.5,2.5,25,2026-03-12 07:02:00,1m,24775.5,2026-03-12 07:15:00,loss,SL,,24926.25,-1.054,1396.2227655926536
1,short,bearish,london,24862.25,24872.25,24837.25,2.5,25,2026-03-12 09:39:00,1m,24872.25,2026-03-12 09:45:00,loss,SL,,24926.25,-1.054,1395.1687655926535
1,short,bearish,asia,24694.75,24704.75,24669.75,2.5,25,2026-03-13 07:58:00,1m,24669.75,2026-03-13 08:00:00,win,TP,,24495.75,2.446,1397.6147655926534
1,short,bearish,asia,24427.75,24437.75,24402.75,23.725,25,2026-03-13 08:17:00,1m,24665.0,2026-03-13 08:30:00,loss,M15_INVALIDATED,196811.0,24495.75,-1.054,1396.5607655926533
2,long,bullish,london,24880.25,24870.25,24905.25,1.125,25,2026-03-16 14:02:00,1m,24869.0,2026-03-16 14:15:00,loss,M15_INVALIDATED,196927.0,24873.5,-1.054,1395.5067655926532
2,long,bullish,ny,24879.25,24865.25,24914.25,2.5,17,2026-03-16 15:48:00,1m,24914.25,2026-03-16 16:00:00,win,1m_TP_first,,24873.5,2.4614285714285713,1397.9681941640818
2,long,bullish,ny,24930.0,24920.0,24955.0,0.5,25,2026-03-16 16:23:00,1m,24935.0,2026-03-16 16:30:00,win,M15_INVALIDATED,196936.0,24940.25,0.446,1398.4141941640817
2,long,bullish,ny,24945.5,24935.5,24970.5,5.625,25,2026-03-16 16:49:00,1m,24889.25,2026-03-16 17:00:00,loss,M15_INVALIDATED,196938.0,24940.25,-1.054,1397.3601941640816
2,long,bullish,asia,24825.25,24815.25,24850.25,2.5,25,2026-03-17 02:55:00,1m,24815.25,2026-03-17 03:15:00,loss,SL,,24832.25,-1.054,1396.3061941640815
1,short,bearish,london,24837.5,24847.5,24812.5,2.5,25,2026-03-17 12:51:00,1m,24812.5,2026-03-17 13:00:00,win,1m_TP_first,,24852.5,2.446,1398.7521941640814
1,short,bearish,ny,25075.25,25085.25,25050.25,2.5,25,2026-03-17 16:04:00,1m,25050.25,2026-03-17 16:15:00,win,TP,,25065.5,2.446,1401.1981941640813
1,short,bearish,ny,25007.25,25019.0,24977.875,2.5,21,2026-03-17 16:34:00,1m,24977.875,2026-03-17 17:00:00,win,TP,,25017.5,2.4540425531914893,1403.652236717273
1,short,bearish,ny,25012.0,25025.25,24978.875,2.5,18,2026-03-17 17:49:00,1m,25025.25,2026-03-17 18:00:00,loss,SL,,25017.5,-1.040754716981132,1402.6114820002917
1,short,bearish,london,24892.0,24902.0,24867.0,2.5,25,2026-03-18 15:26:00,1m,24867.0,2026-03-18 15:30:00,win,TP,,24875.75,2.446,1405.0574820002917
2,long,bullish,asia,24340.5,24330.5,24365.5,2.5,25,2026-03-25 04:32:00,1m,24365.5,2026-03-25 04:45:00,win,TP,,24326.75,2.446,1407.5034820002916
2,long,bullish,london,24395.0,24380.5,24431.25,2.5,17,2026-03-25 15:06:00,1m,24431.25,2026-03-25 15:15:00,win,TP,,24377.75,2.4627586206896552,1409.9662406209811
